"site.name","local.id","site.type","year","xcoord","ycoord","species","plant.code","strata","avg.cov","coc","nativity","stress.tol","notes"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Calamagrostis canadensis","CACA4",4,0.1,2.33,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Carex folliculata","CAFO6",4,3,5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Carex gynandra","CAGY4",4,5,2,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Carex magellanica","CAMA12",3,0.1,7,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Carex trisperma","CATR10",3,1,5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Eriophorum virginicum","ERVI8",4,1,6.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Gaylussacia baccata","GABA",5,2,5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Glyceria canadensis","GLCA",4,15,4,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Ilex verticillata","ILVE",5,1,3,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Iris versicolor","IRVE2",4,15,3,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Larix laricina","LALA",5,1,4.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Larix laricina","LALA",7,2,4.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Maianthemum trifolium","MATR4",3,20,7.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Oclemena nemoralis","OCNE2",3,20,7.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Picea mariana","PIMA",5,5,6,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Picea mariana","PIMA",7,10,6,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Rubus flagellaris","RUFL",3,2,3,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Sarracenia purpurea","SAPU4",3,0.1,7,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Thuja occidentalis","THOC2",5,5,4.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2013,574383.580485,4912058.53364,"Thuja occidentalis","THOC2",7,2,4.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Acer rubrum","ACRU",7,0.1,2.5,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Alnus incana","ALIN2",5,10,2.5,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Carex folliculata","CAFO6",4,2,5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Chamaedaphne calyculata","CHCA2",5,5,5.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Doellingeria umbellata","DOUM2",3,5,3,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Eriophorum virginicum","ERVI8",4,15,6.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Gaylussacia baccata","GABA",5,3,5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Glyceria canadensis","GLCA",4,0.1,4,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Glyceria striata","GLST",4,0.1,3.5,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Ilex verticillata","ILVE",5,5,3,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Iris versicolor","IRVE2",3,3,3,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Iris versicolor","IRVE2",4,1,3,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Larix laricina","LALA",5,2,4.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Larix laricina","LALA",7,0.1,4.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Maianthemum trifolium","MATR4",3,60,7.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Oclemena nemoralis","OCNE2",3,10,7.5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Picea mariana","PIMA",5,10,6,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Picea mariana","PIMA",7,7,6,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Picea rubens","PIRU",7,3,4,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Rhynchospora alba","RHAL3",4,5,6,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Rubus hispidus","RUHI",3,10,3,"native",1,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Sparganium americanum","SPAM",3,3,5,"native",0,"Schoodic- off powerline cut"
"RAM #11","R-11","RAM",2018,574383.580485,4912058.53364,"Thuja occidentalis","THOC2",5,2,4.5,"native",0,"Schoodic- off powerline cut"
"RAM #12","R-12","RAM",2013,554430.016725,4918013.37375,"Aronia melanocarpa","ARME6",5,10,4.5,"native",0,"Northeast Creek #2"
"RAM #12","R-12","RAM",2013,554430.016725,4918013.37375,"Chamaedaphne calyculata","CHCA2",5,40,5.5,"native",0,"Northeast Creek #2"
"RAM #12","R-12","RAM",2013,554430.016725,4918013.37375,"Ilex mucronata","ILMU",5,10,4.5,"native",0,"Northeast Creek #2"
"RAM #12","R-12","RAM",2013,554430.016725,4918013.37375,"Kalmia angustifolia","KAAN",5,40,2,"native",1,"Northeast Creek #2"
"RAM #12","R-12","RAM",2013,554430.016725,4918013.37375,"Rhododendron canadense","RHCA6",5,20,5.5,"native",0,"Northeast Creek #2"
"RAM #12","R-12","RAM",2013,554430.016725,4918013.37375,"Rhododendron groenlandicum","RHGR3",5,15,6.5,"native",0,"Northeast Creek #2"
"RAM #12","R-12","RAM",2018,554430.016725,4918013.37375,"Aronia melanocarpa","ARME6",5,7,4.5,"native",0,"Northeast Creek #2"
"RAM #12","R-12","RAM",2018,554430.016725,4918013.37375,"Chamaedaphne calyculata","CHCA2",5,15,5.5,"native",0,"Northeast Creek #2"
"RAM #12","R-12","RAM",2018,554430.016725,4918013.37375,"Ilex mucronata","ILMU",5,7,4.5,"native",0,"Northeast Creek #2"
"RAM #12","R-12","RAM",2018,554430.016725,4918013.37375,"Kalmia angustifolia","KAAN",5,50,2,"native",1,"Northeast Creek #2"
"RAM #12","R-12","RAM",2018,554430.016725,4918013.37375,"Rhododendron canadense","RHCA6",5,15,5.5,"native",0,"Northeast Creek #2"
"RAM #12","R-12","RAM",2018,554430.016725,4918013.37375,"Rhododendron groenlandicum","RHGR3",5,20,6.5,"native",0,"Northeast Creek #2"
"RAM #13","R-13","RAM",2013,562796.77,4913159.71,"Acer rubrum","ACRU",7,10,2.5,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2013,562796.77,4913159.71,"Alnus incana","ALIN2",5,0.1,2.5,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2013,562796.77,4913159.71,"Betula populifolia","BEPO",7,1,2,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2013,562796.77,4913159.71,"Calamagrostis canadensis","CACA4",4,80,2.33,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2013,562796.77,4913159.71,"Carex lacustris","CALA16",4,40,4,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2013,562796.77,4913159.71,"Carex stricta","CAST8",4,5,4.5,"native",0,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2013,562796.77,4913159.71,"Ilex verticillata","ILVE",5,5,3,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2013,562796.77,4913159.71,"Rhamnus frangula","RHFR",5,0.1,0,"non-native",0,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2013,562796.77,4913159.71,"Spiraea alba","SPAL2",5,2,2,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2013,562796.77,4913159.71,"Thelypteris palustris","THPA",4,0.1,4.5,"native",0,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Acer rubrum","ACRU",5,7,2.5,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Alnus incana","ALIN2",5,0.1,2.5,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Betula populifolia","BEPO",5,0.1,2,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Calamagrostis canadensis","CACA4",4,49,2.33,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Carex lacustris","CALA16",4,49,4,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Carex stricta","CAST8",4,25,4.5,"native",0,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Ilex verticillata","ILVE",5,5,3,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Lysimachia terrestris","LYTE2",4,0.1,3,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Rhamnus frangula","RHFR",5,0.1,0,"non-native",0,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Sparganium","SPARG",4,0.1,4.5,"native",0,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Spiraea alba","SPAL2",5,5,2,"native",1,"Great Meadow (MDI) #3"
"RAM #13","R-13","RAM",2018,562796.77,4913159.71,"Thelypteris palustris","THPA",4,1,4.5,"native",0,"Great Meadow (MDI) #3"
"RAM #14","R-14","RAM",2013,554463.780502,4917872.67327,"Chamaedaphne calyculata","CHCA2",5,25,5.5,"native",0,"Northeast Creek #3"
"RAM #14","R-14","RAM",2013,554463.780502,4917872.67327,"Ilex mucronata","ILMU",5,7,4.5,"native",0,"Northeast Creek #3"
"RAM #14","R-14","RAM",2013,554463.780502,4917872.67327,"Kalmia angustifolia","KAAN",5,25,2,"native",1,"Northeast Creek #3"
"RAM #14","R-14","RAM",2013,554463.780502,4917872.67327,"Larix laricina","LALA",7,2,4.5,"native",0,"Northeast Creek #3"
"RAM #14","R-14","RAM",2013,554463.780502,4917872.67327,"Picea mariana","PIMA",7,4,6,"native",0,"Northeast Creek #3"
"RAM #14","R-14","RAM",2013,554463.780502,4917872.67327,"Pinus strobus","PIST",7,7,2.5,"native",1,"Northeast Creek #3"
"RAM #14","R-14","RAM",2013,554463.780502,4917872.67327,"Rhododendron canadense","RHCA6",5,25,5.5,"native",0,"Northeast Creek #3"
"RAM #14","R-14","RAM",2013,554463.780502,4917872.67327,"Rhododendron groenlandicum","RHGR3",5,10,6.5,"native",0,"Northeast Creek #3"
"RAM #14","R-14","RAM",2013,554463.780502,4917872.67327,"Vaccinium corymbosum","VACO",5,25,4,"native",1,"Northeast Creek #3"
"RAM #14","R-14","RAM",2018,554463.780502,4917872.67327,"Chamaedaphne calyculata","CHCA2",5,30,5.5,"native",0,"Northeast Creek #3"
"RAM #14","R-14","RAM",2018,554463.780502,4917872.67327,"Ilex mucronata","ILMU",5,7,4.5,"native",0,"Northeast Creek #3"
"RAM #14","R-14","RAM",2018,554463.780502,4917872.67327,"Kalmia angustifolia","KAAN",5,30,2,"native",1,"Northeast Creek #3"
"RAM #14","R-14","RAM",2018,554463.780502,4917872.67327,"Rhododendron canadense","RHCA6",5,20,5.5,"native",0,"Northeast Creek #3"
"RAM #14","R-14","RAM",2018,554463.780502,4917872.67327,"Rhododendron groenlandicum","RHGR3",5,15,6.5,"native",0,"Northeast Creek #3"
"RAM #14","R-14","RAM",2018,554463.780502,4917872.67327,"Vaccinium angustifolium","VAAN",5,25,2.5,"native",1,"Northeast Creek #3"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Abies balsamea","ABBA",7,0.1,2.5,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Acer rubrum","ACRU",7,15,2.5,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Alnus incana","ALIN2",5,15,2.5,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Betula alleghaniensis","BEAL2",7,7,5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Calamagrostis canadensis","CACA4",4,0.1,2.33,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Carex gynandra","CAGY4",4,7,2,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Carex stricta","CAST8",4,0.1,4.5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Carex trisperma","CATR10",3,2,5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Cornus canadensis","COCA13",3,1,5.5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Doellingeria umbellata","DOUM2",3,3,3,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Equisetum sylvaticum","EQSY",3,1,5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Glyceria striata","GLST",4,2,3.5,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Ilex mucronata","ILMU",5,15,4.5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Ilex verticillata","ILVE",5,15,3,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Lysimachia terrestris","LYTE2",3,0.1,3,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Morella pensylvanica","MOPE6",5,2,4.5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Osmunda claytoniana","OSCL2",4,0.1,3,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Osmundastrum cinnamomea","OSCI2",4,15,3.5,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Picea mariana","PIMA",5,1,6,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Picea mariana","PIMA",7,5,6,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Picea rubens","PIRU",7,0.1,4,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Thelypteris noveboracensis","THNO",3,75,4,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Thuja occidentalis","THOC2",5,1,4.5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2013,548495.68132,4904367.48391,"Thuja occidentalis","THOC2",7,20,4.5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Abies balsamea","ABBA",7,0.1,2.5,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Acer rubrum","ACRU",7,5,2.5,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Alnus incana","ALIN2",5,40,2.5,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Betula alleghaniensis","BEAL2",5,0.1,5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Betula alleghaniensis","BEAL2",7,0.1,5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Carex gynandra","CAGY4",4,7,2,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Carex lurida","CALU5",4,0.1,3,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Equisetum sylvaticum","EQSY",3,3,5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Glyceria striata","GLST",4,30,3.5,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Ilex verticillata","ILVE",5,15,3,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Lysimachia terrestris","LYTE2",3,2,3,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Morella pensylvanica","MOPE6",5,3,4.5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Oclemena X blakei","OCBL",3,5,5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Onoclea sensibilis","ONSE",3,0.1,2,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Osmunda claytoniana","OSCL2",4,0.1,3,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Osmundastrum cinnamomea","OSCI2",4,15,3.5,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Picea rubens","PIRU",5,2,4,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Picea rubens","PIRU",7,5,4,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Rubus pubescens","RUPU",3,1,5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Thelypteris noveboracensis","THNO",3,30,4,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Thelypteris noveboracensis","THNO",4,30,4,"native",1,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Thuja occidentalis","THOC2",5,2,4.5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #15","R-15","RAM",2018,548495.68132,4904367.48391,"Thuja occidentalis","THOC2",7,15,4.5,"native",0,"Southeast of Long Pond Boat Ramp"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Abies balsamea","ABBA",5,1,2.5,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Abies balsamea","ABBA",7,10,2.5,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Alnus incana","ALIN2",5,25,2.5,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Calamagrostis canadensis","CACA4",4,30,2.33,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Carex lacustris","CALA16",4,0.1,4,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Carex lucorum","CALU17",3,2,4,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Carex stricta","CAST8",3,20,4.5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Carex stricta","CAST8",4,15,4.5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Carex trisperma","CATR10",3,5,5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Chamaedaphne calyculata","CHCA2",5,1,5.5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Dryopteris cristata","DRCR4",3,1,5.5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Glyceria canadensis","GLCA",4,0.1,4,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Ilex verticillata","ILVE",5,0.1,3,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Larix laricina","LALA",7,5,4.5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Lysimachia terrestris","LYTE2",3,3,3,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Myrica gale","MYGA",5,3,5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Osmundastrum cinnamomea","OSCI2",4,0.1,3.5,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Picea glauca","PIGL",7,2,3.5,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Picea mariana","PIMA",5,3,6,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Picea mariana","PIMA",7,15,6,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Picea rubens","PIRU",7,2,4,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Rubus flagellaris","RUFL",3,1,3,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2013,552018.34135,4903001.60082,"Scirpus cyperinus","SCCY",4,0.1,3,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Abies balsamea","ABBA",5,1,2.5,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Abies balsamea","ABBA",7,1,2.5,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Alnus incana","ALIN2",5,25,2.5,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Calamagrostis canadensis","CACA4",4,30,2.33,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Carex lacustris","CALA16",4,0.1,4,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Carex stricta","CAST8",3,7,4.5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Carex stricta","CAST8",4,50,4.5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Carex trisperma","CATR10",3,5,5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Carex utriculata","CAUT",4,0.1,5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Chamaedaphne calyculata","CHCA2",5,2,5.5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Dryopteris cristata","DRCR4",3,0.1,5.5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Glyceria canadensis","GLCA",4,0.1,4,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Ilex verticillata","ILVE",5,0.1,3,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Larix laricina","LALA",7,4,4.5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Lysimachia terrestris","LYTE2",3,2,3,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Myrica gale","MYGA",5,10,5,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Osmundastrum cinnamomea","OSCI2",3,0.1,3.5,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Picea glauca","PIGL",7,3,3.5,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Picea mariana","PIMA",7,3,6,"native",0,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Picea rubens","PIRU",5,2,4,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Picea rubens","PIRU",7,7,4,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Pinus strobus","PIST",7,2,2.5,"native",1,"Marshall Brook- one of Little's sites"
