"site.name","local.id","site.type","year","xcoord","ycoord","species","plant.code","plot.freq","coc","nativity","stress.tol","notes"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Potentilla simplex","POSI2",3,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Rubus","RUBUS",4,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Rubus (dewberry)","RUBUS_D",2,4.25,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Scirpus cyperinus","SCCY",4,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Scutellaria galericulata","SCGA",2,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Solidago gigantea","SOGI",2,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Solidago rugosa","SORU2",3,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Sparganium","SPARG",4,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Sparganium angustifolium","SPAN2",2,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Spiraea alba","SPAL2",4,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Spiraea tomentosa","SPTO2",4,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Symphyotrichum novi-belgii","SYNO3",1,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Thalictrum pubescens","THPU2",4,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Thelypteris noveboracensis","THNO",2,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Thelypteris palustris","THPA",1,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Thuja occidentalis","THOC2",2,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Triadenum","TRIAD",4,6,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Trientalis borealis","TRBO2",2,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Typha latifolia","TYLA",2,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Vaccinium corymbosum","VACO",4,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Vaccinium myrtilloides","VAMY",4,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Viburnum nudum var. cassinoides","VINUC",4,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Viola","VIOLA",4,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Abies balsamea","ABBA",4,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Acer rubrum","ACRU",4,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Alnus incana","ALIN2",4,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Athyrium filix-femina","ATFI",1,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Berberis thunbergii","BETH",2,0,"non-native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Betula papyrifera","BEPA",1,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Brachyelytrum aristosum","BRAR9",3,5.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Calamagrostis canadensis","CACA4",4,2.33,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Cardamine pensylvanica","CAPE3",1,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex echinata","CAEC",3,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex folliculata","CAFO6",2,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex gynandra","CAGY4",3,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex lacustris","CALA16",4,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex lucorum","CALU17",3,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex lurida","CALU5",4,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex Ovalis group","CAREX_2",3,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex stipata","CAST5",2,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex stricta","CAST8",4,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex trisperma","CATR10",4,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Chamaedaphne calyculata","CHCA2",2,5.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Chelone glabra","CHGL2",1,5.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Coptis trifolia","COTR2",1,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Cornus canadensis","COCA13",4,5.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Dichanthelium acuminatum","DIAC2",1,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Doellingeria umbellata","DOUM2",3,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Dryopteris carthusiana","DRCA11",1,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Dryopteris cristata","DRCR4",4,5.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Dryopteris intermedia","DRIN5",4,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Dulichium arundinaceum","DUAR3",1,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Equisetum sylvaticum","EQSY",3,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Eupatorium perfoliatum","EUPE3",3,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Euthamia graminifolia","EUGR5",3,5.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Galium trifidum","GATR2",4,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Geum","GEUM",1,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Glyceria canadensis","GLCA",3,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Glyceria striata","GLST",4,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Ilex mucronata","ILMU",4,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Ilex verticillata","ILVE",3,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Impatiens capensis","IMCA",3,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Iris versicolor","IRVE2",2,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Juncus canadensis","JUCA3",2,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Juncus effusus","JUEF",4,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Larix laricina","LALA",2,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Linnaea borealis","LIBO3",4,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Lycopus americanus","LYAM",4,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Lysimachia terrestris","LYTE2",4,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Maianthemum canadense","MACA4",3,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Myrica gale","MYGA",3,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Oclemena acuminata","OCAC",1,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Onoclea sensibilis","ONSE",4,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Osmunda regalis","OSRE",1,6,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Osmundastrum cinnamomea","OSCI2",4,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Oxalis montana","OXMO",2,7,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Oxalis stricta","OXST",4,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Persicaria","PERSI",1,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Persicaria sagittata","PESA20",4,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Picea glauca","PIGL",2,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Picea mariana","PIMA",4,6,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Potentilla simplex","POSI2",1,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Rhamnus frangula","RHFR",1,0,"non-native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Rhododendron canadense","RHCA6",3,5.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Rubus flagellaris","RUFL",3,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Rubus idaeus","RUID",4,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Rubus pubescens","RUPU",4,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Rubus X elegantulus","RUEL2",1,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Rumex britannica","RUBR4",2,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Scirpus cyperinus","SCCY",4,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Scutellaria galericulata","SCGA",2,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Solidago rugosa","SORU2",4,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Sparganium americanum","SPAM",4,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Sparganium angustifolium","SPAN2",3,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Spiraea alba","SPAL2",4,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Spiraea tomentosa","SPTO2",4,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Thalictrum pubescens","THPU2",4,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Thelypteris noveboracensis","THNO",4,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Triadenum","TRIAD",2,6,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Trientalis borealis","TRBO2",4,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Typha latifolia","TYLA",2,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Vaccinium angustifolium","VAAN",3,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Vaccinium corymbosum","VACO",3,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Vaccinium myrtilloides","VAMY",1,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Viburnum nudum var. cassinoides","VINUC",4,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Viola","VIOLA",4,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Abies balsamea","ABBA",4,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Acer pensylvanicum","ACPE",3,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Acer rubrum","ACRU",4,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Alnus incana","ALIN2",1,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Amelanchier","AMELA",4,4.17,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Aralia nudicaulis","ARNU2",4,4,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Betula alleghaniensis","BEAL2",1,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Betula papyrifera","BEPA",2,3,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Betula populifolia","BEPO",2,2,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Carex trisperma","CATR10",4,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Coptis trifolia","COTR2",4,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Cornus canadensis","COCA13",4,5.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Doellingeria umbellata","DOUM2",3,3,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Eurybia radula","EURA10",3,7,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Gaultheria hispidula","GAHI2",3,6.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Gaultheria procumbens","GAPR2",2,4,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Gaylussacia baccata","GABA",1,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Ilex mucronata","ILMU",4,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Ilex verticillata","ILVE",3,3,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Kalmia angustifolia","KAAN",4,2,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Linnaea borealis","LIBO3",2,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Maianthemum canadense","MACA4",4,3,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Medeola virginiana","MEVI",1,5.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Melampyrum lineare","MELI2",1,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Mitchella repens","MIRE",4,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Monotropa uniflora","MOUN3",4,6.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Osmunda regalis","OSRE",3,6,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Osmundastrum cinnamomea","OSCI2",4,3.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Picea mariana","PIMA",4,6,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Picea rubens","PIRU",4,4,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Pinus strobus","PIST",4,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Pteridium aquilinum","PTAQ",2,2,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Quercus rubra","QURU",3,3.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Rhamnus frangula","RHFR",1,0,"non-native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Rhododendron groenlandicum","RHGR3",2,6.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Sarracenia purpurea","SAPU4",1,7,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Sorbus americana","SOAM3",4,5.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Thuja occidentalis","THOC2",4,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Trientalis borealis","TRBO2",4,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Trillium undulatum","TRUN",2,6,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Vaccinium angustifolium","VAAN",4,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Vaccinium corymbosum","VACO",4,4,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Vaccinium myrtilloides","VAMY",2,3.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Vaccinium vitis-idaea","VAVI",2,6.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Viburnum nudum var. cassinoides","VINUC",4,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Abies balsamea","ABBA",4,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Acer pensylvanicum","ACPE",3,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Acer rubrum","ACRU",4,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Alnus incana","ALIN2",1,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Amelanchier","AMELA",4,4.17,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Aralia nudicaulis","ARNU2",3,4,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Betula alleghaniensis","BEAL2",1,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Betula populifolia","BEPO",1,2,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Carex trisperma","CATR10",4,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Coptis trifolia","COTR2",4,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Cornus canadensis","COCA13",4,5.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Doellingeria umbellata","DOUM2",3,3,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Gaultheria hispidula","GAHI2",4,6.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Gaultheria procumbens","GAPR2",2,4,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Gaylussacia baccata","GABA",4,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Ilex mucronata","ILMU",4,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Ilex verticillata","ILVE",3,3,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Kalmia angustifolia","KAAN",4,2,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Linnaea borealis","LIBO3",2,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Maianthemum canadense","MACA4",4,3,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Melampyrum lineare","MELI2",1,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Mitchella repens","MIRE",4,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Oclemena X blakei","OCBL",4,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Osmunda regalis","OSRE",3,6,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Osmundastrum cinnamomea","OSCI2",4,3.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Picea mariana","PIMA",4,6,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Picea rubens","PIRU",4,4,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Pinus strobus","PIST",4,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Pteridium aquilinum","PTAQ",2,2,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Quercus rubra","QURU",2,3.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Rhododendron groenlandicum","RHGR3",3,6.5,"native",0,"Near Pretty Marsh- hike boundary in"
