"Code","Location_ID","Visit_ID","Panel","xCoordinate","yCoordinate","UTM_Zone","Latitude","Longitude","Date","Year","Visit_Type","limited_RAM","TSN","Latin_Name","Common","quad_freq","PLANTS_Code","CoC_ME_ACAD","Invasive","Protected_species","Coef_wetness"
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,19489,"Betula papyrifera","paper birch",NA,"BEPA",3,FALSE,FALSE,3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,19497,"Betula populifolia","gray birch",NA,"BEPO",2,FALSE,FALSE,0
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Brachyelytum aristosum",NA,NA,NA,NA,NA,NA,NA
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,39450,"Carex atlantica","prickly bog sedge",NA,"CAAT4",6,FALSE,FALSE,-3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,39446,"Carex brunnescens","brownish sedge",NA,"CABR15",4,FALSE,FALSE,-3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,39572,"Carex debilis","white edge sedge",NA,"CADE5",3,FALSE,FALSE,-3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,39392,"Carex folliculata","long sedge",NA,"CAFO6",5,FALSE,FALSE,-5
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,39472,"Carex novae-angliae","New England sedge",NA,"CANO4",6,FALSE,FALSE,3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,39435,"Carex stricta","upright sedge",NA,"CAST8",4,FALSE,FALSE,-5
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,39853,"Carex trisperma","threeseeded sedge",NA,"CATR10",5,FALSE,FALSE,-5
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,508093,"Doellingeria umbellata","parasol whitetop",NA,"DOUM2",3,FALSE,FALSE,-3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,502157,"Dryopteris carthusiana","spinulose wood fern",NA,"DRCA11",4,FALSE,FALSE,-3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,17531,"Dryopteris cristata","crested woodfern",NA,"DRCR4",6,FALSE,FALSE,-5
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Frangula alnus",NA,NA,NA,NA,NA,NA,NA
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,27985,"Ilex verticillata","common winterberry",NA,"ILVE",4,FALSE,FALSE,-3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,32257,"Lycopus uniflorus","northern bugleweed",NA,"LYUN",3,FALSE,FALSE,-5
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Lysimachia borealis",NA,NA,NA,NA,NA,NA,NA
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,503653,"Maianthemum canadense","Canada mayflower",NA,"MACA4",3,FALSE,FALSE,3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Malus sieboldii",NA,NA,NA,NA,NA,NA,NA
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,17218,"Osmunda regalis","royal fern",NA,"OSRE",6,FALSE,FALSE,0
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,18034,"Picea rubens","red spruce",NA,"PIRU",4,FALSE,FALSE,3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,183385,"Pinus strobus","eastern white pine",NA,"PIST",3,FALSE,FALSE,3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,19408,"Quercus rubra","northern red oak",NA,"QURU",4,FALSE,FALSE,3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,24943,"Rubus hispidus","bristly dewberry",NA,"RUHI",3,FALSE,FALSE,-3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,25028,"Rubus pubescens","dwarf red blackberry",NA,"RUPU",6,FALSE,FALSE,-3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,40228,"Scirpus cyperinus","woolgrass",NA,"SCCY",2,FALSE,FALSE,-5
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,17251,"Thelypteris palustris","eastern marsh fern",NA,"THPA",3,FALSE,FALSE,-3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,21473,"Triadenum fraseri","Fraser's St. Johnswort",NA,"TRFR",6,FALSE,FALSE,0
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,23573,"Vaccinium corymbosum","highbush blueberry",NA,"VACO",4,FALSE,FALSE,-3
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Bryophytes",NA,NA,NA,NA,NA,NA,NA
"GRME04",222,NA,NA,562910,4912898,"19N",NA,NA,"7/27/2023",2023,"VS",1,897944,"Osmundastrum cinnamomea","cinnamon fern",NA,"OSCI2",4,FALSE,FALSE,-3
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/10/2015",2015,"VS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,501288,"Carex utriculata","Northwest Territory sedge",NA,"CAUT",5,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,39409,"Carex lacustris","hairy sedge",NA,"CALA16",4,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,39459,"Carex lasiocarpa","woolly-fruit sedge",NA,"CALA11",6,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,39228,"Juncus canadensis","Canadian rush",NA,"JUCA3",4,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,40228,"Scirpus cyperinus","woolgrass",NA,"SCCY",2,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,40243,"Scirpus atrocinctus","blackgirdle bulrush",NA,"SCAT4",3,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,39253,"Juncus brevicaudatus","narrow-panicle rush",NA,"JUBR4",3,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,25329,"Spiraea alba","white meadowsweet",NA,"SPAL2",3,FALSE,FALSE,-3
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,40400,"Agrostis stolonifera","creeping bentgrass",NA,"AGST2",0,FALSE,FALSE,-3
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,181888,"Alnus incana ssp. Rugosa","speckled alder",NA,"ALINR",3,FALSE,FALSE,-3
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,21473,"Triadenum fraseri","Fraser's St. Johnswort",NA,"TRFR",6,FALSE,FALSE,0
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,NA,"Nuphar",NA,NA,NA,NA,NA,NA,NA
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,40841,"Glyceria borealis","small floating mannagrass",NA,"GLBO",6,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,42315,"Sparganium emersum","European burr-reed",NA,"SPEM2",3,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,NA,"Dulichium",NA,NA,NA,NA,NA,NA,NA
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,38908,"Sagittaria latifolia","broadleaf arrowhead",NA,"SALA2",5,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,39467,"Carex vesicaria","blister sedge",NA,"CAVE6",5,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,40842,"Glyceria canadensis","rattlesnake mannagrass",NA,"GLCA",4,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"8/12/2020",2020,"VS",1,39446,"Carex brunnescens","brownish sedge",NA,"CABR15",4,FALSE,FALSE,-3
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,NA,"Alnus incana ssp. rugosa",NA,NA,NA,NA,NA,NA,NA
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,39409,"Carex lacustris","hairy sedge",NA,"CALA16",4,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,39459,"Carex lasiocarpa","woolly-fruit sedge",NA,"CALA11",6,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,501288,"Carex utriculata","Northwest Territory sedge",NA,"CAUT",5,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,40009,"Dulichium arundinaceum","threeway sedge",NA,"DUAR3",5,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,40841,"Glyceria borealis","small floating mannagrass",NA,"GLBO",6,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,517583,"Nuphar variegata","spatterdock",NA,"NUVA2",4,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,NA,"Potamogeton berchtoldii",NA,NA,NA,NA,NA,NA,NA
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,39032,"Potamogeton gramineus","grassy pondweed",NA,"POGRG5",5.5,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,38908,"Sagittaria latifolia","broadleaf arrowhead",NA,"SALA2",5,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,42315,"Sparganium emersum","European burr-reed",NA,"SPEM2",3,FALSE,FALSE,-5
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,25329,"Spiraea alba","white meadowsweet",NA,"SPAL2",3,FALSE,FALSE,-3
"GRME05",219,NA,NA,563200,4912819,"19N",NA,NA,"7/25/2023",2023,"VS",1,NA,"Utricularia vulgaris",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,183412,"Larix laricina","tamarack",NA,"LALA",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,39853,"Carex trisperma","threeseeded sedge",NA,"CATR10",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,NA,"Frangula alnus",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,NA,"Lysimachia borealis",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,39446,"Carex brunnescens","brownish sedge",NA,"CABR15",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,23573,"Vaccinium corymbosum","highbush blueberry",NA,"VACO",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,NA,"Rhodora",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,23637,"Chamaedaphne calyculata","leatherleaf",NA,"CHCA2",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,503278,"Kalmia angustifolia","sheep laurel",NA,"KAAN",4,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,39409,"Carex lacustris","hairy sedge",NA,"CALA16",4,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,39467,"Carex vesicaria","blister sedge",NA,"CAVE6",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,39450,"Carex atlantica","prickly bog sedge",NA,"CAAT4",6,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,19408,"Quercus rubra","northern red oak",NA,"QURU",4,FALSE,FALSE,3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,39582,"Carex echinata","star sedge",NA,"CAEC",3,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,NA,"Malus sieboldii",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,24943,"Rubus hispidus","bristly dewberry",NA,"RUHI",3,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,508093,"Doellingeria umbellata","parasol whitetop",NA,"DOUM2",3,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,19497,"Betula populifolia","gray birch",NA,"BEPO",2,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,39446,"Carex brunnescens","brownish sedge",NA,"CABR15",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,503653,"Maianthemum canadense","Canada mayflower",NA,"MACA4",3,FALSE,FALSE,3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/10/2015",2015,"VS",1,897944,"Osmundastrum cinnamomea","cinnamon fern",NA,"OSCI2",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,183412,"Larix laricina","tamarack",NA,"LALA",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,23573,"Vaccinium corymbosum","highbush blueberry",NA,"VACO",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,NA,"Bryophytes",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,NA,"Rhamnus alnifolia",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,28728,"Acer rubrum","red maple",NA,"ACRU",3,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,19497,"Betula populifolia","gray birch",NA,"BEPO",2,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,39435,"Carex stricta","upright sedge",NA,"CAST8",4,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,39392,"Carex folliculata","long sedge",NA,"CAFO6",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,39472,"Carex novae-angliae","New England sedge",NA,"CANO4",6,FALSE,FALSE,3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,835359,"Ilex mucronata","mountain holly/catberry",NA,"ILMU",6,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,27985,"Ilex verticillata","common winterberry",NA,"ILVE",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,23637,"Chamaedaphne calyculata","leatherleaf",NA,"CHCA2",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,503278,"Kalmia angustifolia","sheep laurel",NA,"KAAN",4,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,39409,"Carex lacustris","hairy sedge",NA,"CALA16",4,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,NA,"Rhodora",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,39446,"Carex brunnescens","brownish sedge",NA,"CABR15",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,39853,"Carex trisperma","threeseeded sedge",NA,"CATR10",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,39582,"Carex echinata","star sedge",NA,"CAEC",3,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,25342,"Spiraea tomentosa","steeplebush",NA,"SPTO2",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,25329,"Spiraea alba","white meadowsweet",NA,"SPAL2",3,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,19489,"Betula papyrifera","paper birch",NA,"BEPA",3,FALSE,FALSE,3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,40228,"Scirpus cyperinus","woolgrass",NA,"SCCY",2,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,24943,"Rubus hispidus","bristly dewberry",NA,"RUHI",3,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,24053,"Trientalis borealis","starflower",NA,"TRBO2",4,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,39450,"Carex atlantica","prickly bog sedge",NA,"CAAT4",6,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,39243,"Juncus tenuis","poverty rush",NA,"JUTE",2,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,39572,"Carex debilis","white edge sedge",NA,"CADE5",3,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,NA,"Dulichium",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"8/14/2020",2020,"VS",1,897944,"Osmundastrum cinnamomea","cinnamon fern",NA,"OSCI2",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,183412,"Larix laricina","tamarack",NA,"LALA",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,28728,"Acer rubrum","red maple",NA,"ACRU",3,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,19489,"Betula papyrifera","paper birch",NA,"BEPA",3,FALSE,FALSE,3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,19497,"Betula populifolia","gray birch",NA,"BEPO",2,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,39450,"Carex atlantica","prickly bog sedge",NA,"CAAT4",6,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,39446,"Carex brunnescens","brownish sedge",NA,"CABR15",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,39447,"Carex canescens","silvery sedge",NA,"CACA11",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,39572,"Carex debilis","white edge sedge",NA,"CADE5",3,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,39582,"Carex echinata","star sedge",NA,"CAEC",3,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,39392,"Carex folliculata","long sedge",NA,"CAFO6",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,39409,"Carex lacustris","hairy sedge",NA,"CALA16",4,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,39435,"Carex stricta","upright sedge",NA,"CAST8",4,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,39853,"Carex trisperma","threeseeded sedge",NA,"CATR10",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,23637,"Chamaedaphne calyculata","leatherleaf",NA,"CHCA2",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,40009,"Dulichium arundinaceum","threeway sedge",NA,"DUAR3",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,40080,"Eriophorum angustifolium","tall cottongrass",NA,"ERAN6",6,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Frangula alnus",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,503278,"Kalmia angustifolia","sheep laurel",NA,"KAAN",4,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Lysimachia borealis",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,23711,"Rhododendron canadense","rhodora",NA,"RHCA6",5,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,520050,"Rhododendron groenlandicum","bog Labrador tea",NA,"RHGR3",8,FALSE,FALSE,0
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Rubus canadensis",NA,NA,NA,NA,NA,NA,NA
